Series 1: 
0.00474667723455723,30.1512711286185
1.00177050144176,38.5187532789249
2.00671079698804,48.9764121186568
3.00870656241399,53.9300646565217
4.0273428420701,64.5736081665746
5.02577059835999,75.5653633637611
6.04040629278931,78.7308898729679
7.03994207102611,79.0862586649706
8.02015371264459,68.7354269438451
9.00967560363669,50.3725295784473
10.0104809181308,40.3934194839333
11.0055564165651,32.4114960296498
11.9944051318306,25.4978130043118
13.010857026337,19.350701459415
14.0035572366966,19.6363515715392
14.9930147366705,13.8606276550252
16.0000569883816,15.5397925121415
16.9853873912219,14.7571067672551
18.0024582244849,22.474469711758
18.9935557159183,19.7642682924882
19.9968435958274,27.133180979695
20.9924883363074,32.9228373936844
22.0013693663214,38.0391032325567
23.0085211655023,52.6305727125078
24.0128775246957,61.9967197539787

